Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,target
2.1053149653053413,1.7012836685122534,-0.43170149213881315,-2.832972941899378,-0.9199612176271634,-0.8666117869994411,-2.2667903736482495,-0.6247531678610361,-2.6871280803404196,-3.108319266999573,0
-1.6316001056202074,-2.689870727491479,-0.41016534755684486,-0.35046707246456976,0.07909640713415667,1.769045629654514,1.6471727572627684,-1.5050764788266124,-1.117940699949182,-0.07849833312668852,0
-0.7421345486154378,-4.249601591030638,0.8549833657460342,-0.15575330431602907,-1.1981875584574744,-1.201943999639884,4.237446114850529,-2.6741346084130804,-0.5117244864157955,-3.4086048968931824,0
4.667196949635837,-2.5681617049496968,-3.9758810650741574,1.1768856980874078,-3.557078967564485,-2.5720518767750207,6.2878186840709915,1.5736047886733209,-3.428492532087677,-1.881341509000887,1
0.012071590844279223,-2.7854704159612993,-1.0762870664410182,0.8440018859597651,-1.4784367219105716,-2.741858564143971,3.777099627403029,2.6487234096899472,-0.28513820395846945,-1.1425480025543595,0
-4.336016497759642,3.239471393471153,-1.1782861918393355,-2.5489046114779437,0.3549823961850659,-0.1902324837725511,-3.549117358037973,0.9725472104864669,-3.71870903481771,-4.383265718027638,0
4.753056167437481,0.7537231609305883,1.7609934553635536,4.398948000180717,1.2976940091762366,3.495461910422224,-3.6202924544445167,1.2368918869843188,0.030026118568903973,-0.2340147644221361,0
0.3151326570109114,-1.855371767269772,-1.412761349024025,-1.964572352683791,-1.3842597670330667,0.36068686825670737,0.6084520581652438,1.819024365709689,-2.2448777999398644,1.4281560337163137,0
-1.1756993072694244,-0.08449466675700723,0.8371332424905661,0.8744325836595445,0.6077924285062466,-2.5884709435668856,1.4064855097189508,0.2546214302961136,2.984064604110099,-0.373910471464016,0
-0.9794409071355906,1.7724319851886101,0.5480850872302949,-1.6096707776873829,-2.4578547017828583,-0.21587835379048692,-2.4296844309594015,2.1209613623529258,-4.200795068676017,-2.341593190027919,0
1.042708770261804,-2.398765742555653,2.657705956324298,-0.3346023372275527,0.3064176123569129,1.2450236607598177,-1.226159465322727,-2.1639910425594437,-0.5151389311155513,-3.1044342898402135,1
3.139314672562443,-0.4928329782530456,-0.614054488627237,-2.1208122210328453,0.3193499450402857,-2.5978076989047283,0.9819984531613183,-1.2150830296209667,2.1546386937580952,0.3866181727008917,1
-0.987267044945799,-1.0088664590502576,-0.8123916995780813,0.41995768445446857,-0.0031991286092121207,0.308436226536262,0.2826088517075789,2.1315822004948632,-0.7637833978303347,0.32807928411668885,0
-1.0149638264095695,1.985977726845547,-0.7528673936094554,-1.309834741557402,-0.8135068242882701,-0.5225234183246683,-1.9636436144947031,2.2152166192506004,-2.215458385246131,-0.8557908569088085,0
1.5645134778776386,3.8894415219382643,2.264869063690433,3.353937743007644,1.450205774375591,0.6176882199275111,-3.118115343902502,-1.9902594555555266,0.8319769387933262,-4.063762855076836,0
-0.8370056907857464,-0.06847155020059681,1.129952576494211,-0.3163499829107477,0.5775028671570566,-0.6520219152137735,-1.127969001207496,0.44022506007751805,0.7715958753468025,-1.049064107814986,0
-3.4435686145358737,0.6026035894223805,1.888703790067256,1.41938321624428,-0.1554975013555394,-0.9554530981089812,-0.2548564791388368,0.7227657949246094,0.24955888816328003,-2.4643090743625917,0
1.6202107053727808,-0.7506893593841457,2.348655024824372,-0.10393977706374113,-0.2743970841270573,-2.9699523897990634,1.242958240006764,-1.0410702351234307,3.622476080961009,0.2052958807355758,0
-2.4028094802391977,-0.8625859797672124,-2.405796000602873,2.5187367733224186,2.576035492912366,-2.233634713410718,6.1237921519768745,-1.82863752789611,6.324849246728477,3.9200992888826143,0
1.7001379595485417,-5.110340237287303,-5.150828076704,-3.1736122224919834,-3.6034590913782547,-0.3776219293412988,6.012163563448841,1.0718285377625825,-5.339379991908445,0.8937457972815874,1
2.341072511870177,0.8062274708934083,-2.4575264118870956,-0.332628487161275,3.595256447414528,-0.02823878319569295,-2.191991633564773,1.6090188998934707,2.5214176726444295,1.555399194157245,1
2.2021281679331848,-0.365160438102896,1.1134231125505218,-2.314565307973644,2.146183756091692,-0.27426098454907444,-3.426094618446836,-0.6033074765794594,1.6183362494836497,-1.1291071976598552,0
4.314385943216842,0.3073035895903038,1.6904466931819488,4.717375395092221,3.193693375153208,2.586215246581022,-3.045864163747368,0.451035345148606,2.8169008631351584,-0.12537458719832373,0
0.6266677569894421,0.7889754660884272,0.5068804377669864,-1.7656859954561797,1.5650171864303593,-2.1326260366143543,-0.3341618060068429,-1.5900103112067936,3.895744586735728,1.3996219155230731,0
-0.2846495560544482,0.9943549918143504,2.756387411639947,2.936215102564966,0.6069133769038193,-1.4086573091923082,2.0176515199192178,-2.342342079273702,5.515883996358091,2.544972969992896,0
-0.9652936556930305,-1.9094121067244634,-0.703227505534785,1.5424668878196632,-1.046096655329804,-0.8882066620038354,3.2896999176243984,0.5308566474848901,-0.8665834697563166,-1.5912678483514462,0
-2.0092419858745023,0.20902267339427905,-1.0775035869968024,0.17405357442836444,-1.3635393977275045,2.167697259081321,-0.9478022434902956,1.760077370920535,-4.8644418543627035,-1.845899771212964,0
-2.2432763321233247,1.0764701128501009,0.2663315672167875,1.763311988441038,0.5260272991662036,-0.23183066618176895,2.6903569824330686,-3.8860297781307707,1.8002541817585034,-0.5255592088955297,0
3.511268348887274,1.988659208787947,0.11445727883393697,-1.7852850380405836,-1.616702671965251,-1.969047247127042,-1.7591407051446746,0.6302690975899088,-1.5954752677366595,-2.0042901878532327,0
0.6943763755168536,-1.9311297280363195,-2.5790036290706295,-0.635468212990972,-2.8416966550954,0.25484554214662714,3.968034099601052,-0.9503345020546139,-4.370146337540596,-1.454123188046539,1
0.21090663647699315,-1.3463672749407969,2.28179665064649,-1.0747235753997266,0.7982358406292192,0.9677830313905667,-2.4619157520419392,-0.8999659090092802,-0.08913915652076626,-2.0001611565301687,0
-2.1953391780020537,0.38847850968052033,-1.0325672569507742,-2.1666164991059036,-2.491558698230887,-0.7878972641728261,-0.12069136989732242,1.7144409504458062,-4.596082808655227,-2.694731631070337,0
1.1484509905999905,0.48629289287520394,-0.6033042689602743,-1.9718064700310163,-1.856253754900422,0.38550945425472116,0.4651109071184296,-1.9678110583569968,-2.542455086316439,-0.36581977818364175,0
-0.5863939187257361,-1.8370465521529855,-1.449606178722533,-0.5863615435152625,-0.3203665427351493,0.795154585228398,1.778306790418392,-0.7834494460431989,-1.682155565264704,-0.5824242188674182,0
2.555079614164354,1.8870316950442236,-1.447332178750901,0.08314681248582378,0.45207256164330956,0.20462968216338195,-2.0360296626685805,1.5437619506338844,-1.0112048638423117,-0.35833497304812434,1
-3.814436980690991,-2.4833247275745394,-1.5419963823104585,0.02777353428161211,1.3955632301933412,1.2082308398346575,1.3332953688243396,0.9931432914179217,-0.14920644165432884,0.6895773552113085,1
2.501924039559295,-1.8213100912100528,2.5831915313596534,1.045580704156935,-0.15332024890220408,-1.040426111171832,0.6524285958954539,-0.6540676891845512,2.475816338148413,-0.10324157681077895,0
-1.3189039908405629,3.609118327204774,-0.7740574115274079,-0.23838385179232113,1.0665379573714502,-0.8666510249742427,-2.3503502643386116,0.40421006632164547,-0.36112574467865716,-2.2226137106451747,0
-0.08871854174705374,-2.266828444788459,0.29610048624351293,-1.307514610176432,1.7404808264930942,-0.045612065799334855,-0.5003149572474294,-1.1295550974779145,0.6934558898599076,-2.2075032976879503,0
1.6339710741164866,-2.1434415277089878,-1.0274410640720266,-5.184012486902505,-3.5266442438370698,-2.9989443727748837,1.6289935493745364,0.985234664152256,-3.017038988873465,-0.6336488114801959,1
1.7122648618940906,0.11703892460356613,3.7903414316359387,-2.3687241204438707,-2.237048366296143,-1.1200724740497017,-3.4813529199162483,0.7638195080182191,-1.7777013899706233,-2.814288182413736,0
-0.9174579965137707,-5.497882028580947,1.859367953996904,-0.05237025441717724,0.9042470919397889,2.614199506610501,2.5698062489254827,-3.6068420113030344,1.905081252199669,2.075704829960872,0
2.8956203649294867,-1.8432123830364007,3.996641615300576,2.0071892116381242,0.9897062958803322,2.7251359372922432,-2.481011272853148,-0.29171661802403515,2.493353992116347,2.2970809356337965,1
1.3440049285323967,-2.5275537134641266,4.894649153278456,2.598801479002964,-0.10719389098001053,1.7653033848517201,-1.1771618992396002,0.018027656525905877,2.115827107867029,1.001732002838993,0
3.280818271794432,-0.42838233294309136,-1.741453297010855,0.3416243645944492,-3.922877777056479,-1.312275508167836,3.847467734310723,-1.083576946123997,-4.446040814773403,-3.3831978195940056,1
0.5054049297969505,0.10898276417149999,2.080314867090846,-2.116169115602988,-1.3828836255243715,-1.381357299843486,-0.5901404466658497,-0.6055035390364525,0.7966682451557785,0.9700206918319353,1
-0.5552824214904382,2.389433734285827,1.9678563458736558,-2.0644868143731623,0.15692730276232503,-2.7924740381252153,-3.18447714573189,2.3907634461260248,2.5745874093320245,1.4636072552834176,1
0.3905356692290811,-3.2179561167994444,-3.5264778067980003,-0.044694582808559535,-2.3141484542107262,0.13121209294714187,5.445479808553555,0.30720328132090136,-2.9558441621832126,0.9973934087053427,1
3.9317008302838716,-0.6889905965760367,1.7822815649556887,-0.5965192396299197,2.9248945214508097,4.0329129864822635,-4.5248500805357175,-3.086501582170509,0.8924601013569894,0.022638025687917285,0
-4.511395952732089,-0.8930827022629808,-3.1892990100573386,0.9247896737384886,2.071036943988067,1.3590806215091873,1.228221378028614,1.1949306879813226,-1.0430702988673597,-0.7056076646857048,1
1.0632243418641476,2.149719705747205,0.4017941775029934,-0.9895477194373954,1.686719285132189,-0.36263520812720107,-4.339696051607296,1.5602362906134317,0.4774593642688486,-1.29449569278925,1
1.0732378931043716,2.175651441068282,-1.390038275322453,0.6775106604981327,1.6720480912765225,3.7824242932866583,-4.855657484154929,0.5146585624475585,-4.268401870224399,-3.892127673327636,0
-2.7159954383667255,1.0082363890087631,-4.199151288209674,-0.07577876357534463,-1.6015095459565374,1.6594416977093376,1.480431576049001,-0.28284134787980086,-7.285200745573981,-4.975016398814477,0
-0.2560205164914824,-1.0109511500662172,2.696764517032811,-2.66121634251136,0.3236422949121307,-0.682192693448431,-1.4775194289232583,-0.9612620658171611,2.6095957493683573,2.0824361264890756,1
1.4882508479851058,-2.8928212010375676,2.44020299158365,0.8995906156077139,0.36488611378644364,-1.9068410609019133,-0.23745633507598743,2.796821172911398,2.642808124298743,-0.351041698638318,0
-1.6181230702386475,-1.5915552280183096,0.5183927881331936,0.4670617530923298,-1.3499610051770154,-1.5365173178867373,3.1818113474238685,-0.47710825052717376,0.3298804656501537,-0.5392609884568635,0
-1.26498660892814,-4.504804102669031,-1.724017267112636,3.919021663295243,1.640159268570145,3.2226044975774593,3.311702995812537,1.1333448788323788,0.30243905112615715,1.7850738084836317,0
-0.8280630901874744,1.2702880766297944,-0.34098839730052277,3.911489805741111,-2.436451693149091,0.06783739088416318,4.625415811033072,-1.8759236887146318,-0.7294771952156376,0.39107036050271304,0
-2.999886794736348,-0.4363140487767472,-0.5312447938658691,0.09250152807721856,-1.5716500775659217,1.3836347635146673,0.08724956471445099,1.1264806722752816,-4.335959933595388,-2.456919346315171,0
-2.6971200842545513,-1.1659410746686514,-1.7713704646450696,-0.22905247256258077,2.104343056211846,0.9378435121493849,-0.1740709670063242,0.7493387629124428,-0.2913676668812534,-0.8569344823492797,1
-2.2638592869986507,-2.3975171646907545,-1.2808699677989088,-0.01487244521827713,0.025059712826293934,2.7767521677984925,2.3664101526418406,-2.4117074960976836,-1.8858082069910767,0.3089157187185203,0
1.4279905670445043,0.469279915526158,2.2620368081202598,-1.7890553245238765,0.11330020200120305,-0.6786736561623747,-2.5814560921532905,-0.6111698846074837,0.9964319017484041,-0.4780208399259903,0
0.22469338573785613,-0.016500320940845636,2.0698080436791084,-2.2570351033151583,0.5161302938705042,-1.1390892124181398,-2.295461041444821,-1.1523802138640842,0.6489795864676948,-2.425945521645212,1
-0.9069390505826678,-1.5559269974477723,0.11564955315365444,1.1586986136258197,2.9318778193449537,0.8090499953676056,0.7642473771030232,-2.057402226247438,3.076475994987092,0.1619591367466684,0
-0.9564950758121973,1.2018191358657515,3.42087358918008,-3.1684590510338713,-0.9697367476613798,-1.4480035840153225,-4.524594728821227,2.9557442135535394,0.8280880594198136,1.6677446860670069,1
-0.9719983052702953,0.5273664585346598,0.6748031235757137,0.41295052913204455,1.6280488855781396,0.44706248582236074,-2.1881606698063973,0.3412691408198627,0.3347051940067307,-1.9669946636866706,0
-1.0094181374936109,-0.12282043953571031,2.2105761886181634,-0.43768367140534503,2.655619218025902,1.9855693486951314,-5.942920975182933,3.7606250666129055,1.6290862996713504,1.8892872362643227,0
2.002922121081909,-3.666244687921815,-0.6255491845206049,-1.6591859036509113,-1.5365615814012585,-2.026802805211649,3.827140551726416,-0.41755011374710127,0.5310799186764739,0.9939098760507398,1
0.5387279945003388,1.9960572594380768,1.6229428605281648,-0.7441906233291358,0.7630199356307927,-4.670103690510888,-2.3959595353522833,2.7367698524274053,2.8226726703731537,-2.518752386993411,1
2.1471267815958597,-2.1535923479010295,0.2593420398700512,-3.137251351264106,-0.846929820299833,-0.00838987038714567,-1.7739011578576858,1.2350147856529645,-2.1655280382660616,-1.09570319130068,1
0.9800404758689624,-1.191679213975173,-1.6245638940414422,1.3309377513597136,-0.5805852287215063,-0.44572411780262555,2.812945007435098,-0.707508748334106,-1.4948929310135064,-2.614289291644054,1
-0.08970775336297288,-1.0899470601777477,2.469062189280529,1.0057324688969587,0.8253833831732209,-0.7576823261697692,-1.3591818948594216,0.8849270150072573,1.3595913625308174,-2.394281115768126,0
-3.72559206400623,-0.5130252645295844,-3.666927558431635,0.6352822000631784,2.5929876398922973,0.12467734749193637,0.9299747258832125,1.8080279389082516,-0.42128573418300536,-1.486316719561848,1
2.528194149931916,-1.357029555842387,1.1205689846436608,4.782469229740845,2.25315601791368,2.7122209615944635,-1.0178917355290173,0.8146429432606375,1.6077295975101813,-0.2164473463195702,0
-0.377400341864613,1.4270442170322466,-0.716577655193962,1.7036140161855888,3.757693013784452,0.9091593469409232,-2.6287127887841124,0.4841071939173962,1.8210053084795679,-1.4653440725116207,0
-3.6740043162414775,1.1209820293443484,-3.245719840210732,1.2009445087826052,4.929048670386002,1.0837409511937417,-2.261833371372391,1.656836097678025,0.296537970436981,-3.110173321275832,1
0.9875859828840541,-2.9220820834164387,-1.5142604171246363,2.1299152437282043,-0.23843399542858168,0.03007480570683274,5.999259880043665,-3.8309650859007784,0.6099892303328779,-0.7208042935544094,1
1.4735830491114057,-6.01171920837395,1.635321646429984,0.5539312690214606,0.07980626414508296,0.9564147156613324,3.6700911850127484,-2.4294503824261855,2.1690902641660843,1.5690058403845324,0
3.883565448104523,2.215290427732717,1.70626406573809,-0.516247258594062,-4.227572077886824,-3.7588564430366915,1.41853982323954,-0.8422522935863748,-0.8326335543468193,-1.5089465085563454,1
0.7848609678928122,-1.1044034912355396,1.8398627550004574,0.1974194187572591,0.5571147221072414,-3.1058364961235676,0.8530487746598028,0.5667873497094971,3.9732707182153453,0.2148782965944116,0
-2.129523255095441,-1.0094492945974012,1.7064529132830542,-0.4691397536423999,0.07479347821088767,-0.4882393532720376,-0.46783776936496857,-0.2323431805814613,0.008460811118822993,-2.193326415414548,0
-0.8207207554352103,0.49836850379156394,1.287075431346676,-3.0614663225724574,2.28806551051557,-2.2858050662258744,-1.4301664504118097,-1.8822072409367352,4.465227671464203,0.9907759993684981,0
0.9788852999353744,-1.1242838215688564,-1.9200232452836543,1.1489965996553315,-2.928494399313909,-1.0548945905611762,4.141397222524403,0.5568841408560787,-3.0666512845663765,-1.563339139808316,1
3.6193207976149817,-2.2154907066774783,-3.090799725895053,-1.5441057939220242,-1.7654160068423699,-1.5122363652550446,4.141434452399935,-1.0578556712294023,-1.7150888320718436,-0.3112224081368232,0
-0.3819581533988846,1.064622131527452,-2.3990647716951683,-2.857407388816002,0.052702318705307505,-0.5460848742339792,-0.5801419060541902,-0.899151503647047,-2.6021619929614035,-2.5876586937352704,0
-4.090874417403402,-1.0294893345933327,-1.601077004804739,0.04867905620140123,-0.6403931491876593,2.348162429588145,1.1312716257279,0.07198310930687946,-3.7055250907702537,-0.9689235212067311,0
3.2433472019622687,-1.373927602199053,1.6692451368523216,1.5728507449845546,-1.6144158935850794,-0.8425549678800497,0.985258501997516,0.11387654327902053,-0.41824457564439965,-1.9958341271337021,0
-0.14427613335499379,0.7329600248079247,-0.9958310477472694,0.28407185635544063,-1.1679909936589472,1.6820034446795837,-1.0484314607412284,1.7535232008633925,-3.3788171592714025,-0.22474930605939814,0
1.1170178160858555,-1.227729098488903,-1.3528455512112307,-0.5350884510952094,3.2389395776999304,1.762654706784493,-1.8130769719818471,-0.8317681440009802,0.4370207015407836,-1.2887747638028528,0
-2.6665761219400377,3.9286080856682775,4.426605586193125,-3.083769900924107,-0.7220290341932459,-0.5991120856600239,-7.7053139659912455,3.8610234849331158,0.0900801239295741,1.2916615585496622,1
-0.568548034349891,-1.6942751603340946,2.9047245044880743,-0.2762220224816204,-0.6516279578744086,-2.219861667411147,1.914195246610758,-1.9649715857434844,2.796608960183446,-0.3915624160662974,0
-2.142841093258933,-1.3995893167037576,2.5843772909025384,3.1413792394268896,2.8585736927249283,-0.9888158700669599,-0.7936488034165062,1.524158471263597,3.996856266879929,-2.1403832336850175,0
1.104362806457165,1.773879395525233,-0.39566003186347065,0.6655368627088669,-0.34653889002602434,-3.4714286435311448,0.18825638452425072,2.839301812963072,1.6250224239536297,-0.17289431318045168,1
0.0204501676839014,-1.0761063087772422,-0.26178482039959117,-0.629544307796052,1.8872719878365003,-0.6052065331116324,-0.12647852976713966,-0.20577843442996524,2.1305342290190583,0.16202542124449226,0
1.1454286446555868,-1.6100217560403236,-4.807642926277139,-1.2719111495911324,1.9291165756081465,-3.450591268222381,4.609599541768681,-1.6417238163757202,1.5966854870209166,-2.147646192849278,0
0.7542364226631348,0.7424263562472133,3.7201332021195226,-1.0523001195798911,-1.319800207430136,2.503270574308453,-6.497501159050482,2.9245513351427475,-3.298980997613875,-1.1508241477985814,0
-1.2117672777925421,1.8443255606089677,-4.453453352330458,-2.407104085754443,-0.5186088969294238,1.9387074649847493,-0.27895462716364533,-1.0197787442385255,-5.543727520109237,-1.794668199677668,0
1.1886129860385335,-2.957892704210625,1.044755953526356,-3.2051265966960973,-1.6750933220037334,-0.5685591718766898,-0.379526522387953,1.5448966925000058,-0.888075780968447,1.390817757198406,1
0.3832743028390887,1.2954554644657832,1.281098854414677,-1.6453721030694675,-0.7644666438725156,-1.3070708439592607,-0.7022619556116325,-0.33544258906221835,1.5940087287499636,2.297626684889522,1
-2.0413268532608204,-0.31686546320431386,-1.7980027716394948,-1.9738586814068273,-0.08713097828356398,1.5750702049623284,0.32848582234151835,-1.273941883891946,-2.366073899725768,0.12947915756034245,0
0.23416455839410255,-0.22390462042001302,1.609753377110862,3.570105304469616,0.7075437012752276,1.7239857231801499,-0.24238644476378415,-0.9888546077921878,0.03943251982875425,-2.335173041317271,0
0.6777391418666792,-1.9010235793600851,3.5056180480061387,0.9840462430479304,0.14565493400045115,2.576839087385151,-1.9352475168219625,-1.6048076434181702,-0.48347810009408376,-1.7396480259694662,0
3.3422410809377996,-1.71799968900358,-1.043605466883506,-0.22256189886979183,-1.7182152713728573,-0.882479627752421,2.816100362285598,-0.19503904555634954,-0.4439991571202959,1.12969664695939,1
-0.6662179097294663,-3.4559731000832383,1.6454535981777743,-2.295390934314387,1.1346957726127358,-1.227337873786552,1.6757610685969417,-2.206295535000339,4.1505365929880895,2.445987070816379,1
-0.6017463193627692,-1.1592614778478505,-2.104096337028954,-2.167661663537963,-0.25230886226423466,1.0511039070289825,-0.3873190918811494,0.7206287577155084,-3.2895240522440363,-1.1332700714938977,1
-1.612187908609311,1.3525383590021596,1.5571969079913215,3.2721163381879013,0.581749021594512,0.8032193284309794,2.3657298838231786,-4.122875920370428,3.0020213428361826,1.3088283149407647,0
3.35610543111184,2.421031987081659,0.6880724173239618,-0.7750144897563964,-2.786839816530354,0.74789042171635,-3.251820633275041,2.0346628267594014,-3.9272601423136533,-0.49652918838342175,1
2.3893793946977304,1.3849080493265957,0.27142827753398413,-1.7485181005911161,-1.348832679643801,-1.2670392664540384,-1.6796152506680821,1.3876163993644028,-0.7158049507569754,0.5062244321526943,0
0.6756402960046133,0.19115815323615282,-1.9631204142604468,-2.0940298738224534,2.4667490064985067,-0.41599010688401994,-0.593266008571175,-1.0208167366056276,1.9711319658371709,1.1904969347202257,0
-0.05644662050884097,1.4163434754322495,2.5673542116565446,-0.5194345954553093,1.4776527685035235,-4.320446008843929,0.14855778358612787,-0.5595434299345138,7.336584632703379,2.998546497099495,0
-0.41643185938117755,-3.7648770467235493,-3.0880816569263825,-1.5745684288748703,-1.9954683254705672,1.4005009167438818,4.151862423901457,-0.9746957048603819,-4.182182796012957,-0.08084915322562247,1
3.261982320320275,-0.976746918665458,0.5253502972036377,1.9743484815363015,-3.942817696038804,-0.4868409310135112,3.1793422671120943,-0.16848918209069197,-2.7961870073539195,-1.3234149625819673,0
4.4982257261451215,-3.237531802020594,-5.107929253751577,0.51009762763437,-4.9085785569148355,-0.7481266683868366,7.490487032730224,0.2527736903889437,-6.20699389184457,-1.4497661560915878,1
0.7314696593152623,-1.6820409321008307,1.4663625055682794,-0.455454497671683,0.9588416110130074,-0.3726109757797309,-0.39755829358973915,-1.7452082763757,0.7813046467969329,-2.878099651815125,0
1.772180147576703,-3.15904064630108,4.477217590276741,-0.23838939121516545,-0.5606588315783183,0.9136310351471906,-2.2155456758385466,-0.15571017321740632,-0.06614713686166684,-2.0375178874780744,0
3.104731104331902,-0.40190313925653587,0.7533108332208954,1.8784063801083626,-1.9955878444398478,1.724383327998059,0.5518213827181079,-2.1157635986028245,-3.7409613444170393,-4.008776626880428,0
1.953109723603124,-1.087230233046784,1.166012352488303,-0.3395132610274373,-1.7954585597676758,-1.7025597538593251,2.236564399969756,-1.3216842287519295,0.8102497882036415,0.30735001294958153,1
2.7783178481448054,-2.811670806770463,2.0674569554176028,-0.04953524521406272,-1.5707910791526944,-1.1447344333306053,2.277254066972954,-1.5264501438608493,1.1823633064182322,0.142427130314966,0
0.041441860985984125,-1.5511679093353807,-1.1382138272228801,-0.3257280911311158,-0.7503820640584581,0.6674852726623798,2.1490934495536362,-2.4947087928666507,-2.614874313562981,-3.0433532889465615,0
-0.36149573196441587,-4.04316363358841,1.4842663240857203,-2.9585213693266703,-0.36984484044662047,-0.4023536773450036,1.6630195168420372,-1.5464146732370283,1.876429881337462,2.6638954683351206,0
-0.23508263004438967,0.6368615605687191,0.6072242616498693,-0.2178055449829699,2.620724812919597,0.012819325803067105,-3.377845259107607,1.18027786872733,1.5081259168702772,-1.322375627341867,1
0.5574014074368332,-0.864213423979929,2.7428349606897457,-1.8107419026401472,-0.9066587556380824,-1.3962377549043175,-0.06702926792745183,-0.9222050706150533,2.3743865865626756,2.1204702054953337,1
1.2575398633624424,-2.0763086769052097,-0.5811287790698723,0.917169649231997,-2.1424149139325044,-1.1207964745540357,2.839791711945422,0.8563796220283879,-2.2371551931088764,-2.4571153191148785,0
1.909712691667632,-2.518288850144836,1.6927446247468372,0.48566181401272757,-0.029298610314762552,2.3350349328745654,-1.0191401684044108,-1.341600087848969,-1.70512354840903,-2.4616763411478724,0
0.7302866319676093,-0.17976138840887623,-0.9792918297026398,1.7058062373439233,1.5804795099801519,2.1634478611234336,-2.0137511608172627,2.463961619376688,-0.7291298480548828,0.16238536730421815,0
2.723266369509922,1.5051590994656707,-0.3519719962357879,-2.727077014584133,-1.7626171409283533,-1.3109999476720184,-1.4116178250557996,0.021391633892188677,-2.1839808210681015,-1.2564571973830745,0
-0.6414391388378342,2.069900716403156,2.7612222007646183,-1.1816252056728458,0.1525845791252899,-3.1242650797556024,-1.1489587576587603,-1.302598039746463,3.2298689959840265,-0.7421657336495338,0
-0.45675756779895926,-1.5920984201997896,0.9925603968241595,-2.275153511041944,-0.1491207637980131,0.8384845585649074,-1.4395638899164438,1.2291533416829385,0.38365674645086767,3.123111317326155,1
-1.463708151798055,2.2196932178760007,3.0545543416383856,0.34436541112965613,-0.18392847597525142,0.7672076468471596,-2.1556298581824778,-3.434511461860095,-0.7616883813284956,-3.8014470783513934,1
1.7391150430679025,-1.722431910576926,-1.0930005820337123,-0.0013948330339035309,3.657401490611514,3.272944119579952,-4.467466726187791,1.53283398836771,-1.5659508656070937,-3.0514758114448717,0
1.140061965897504,3.3414535237147094,0.7344295438583421,-0.28405411609820264,1.41334703522884,-0.6582624952592864,-4.169969296245824,0.9258500879985744,0.7900493155065852,-1.4429263600881612,0
-1.863258391662208,2.385602750749102,-2.861097513701222,1.5015959686994962,-3.0430375200769046,-3.7491374282488334,5.954233463250015,1.2441344028155903,0.41281803698796127,2.850554111864298,0
1.7818129273580727,2.9789084251229117,-1.8045991519453335,0.06951841601565023,2.7852813167397406,1.50772095412561,-5.557794092801606,3.789358045208527,-0.3259813030743526,0.5624669611318798,1
-2.4628488524724617,0.11953591815720876,-0.860366074662319,-1.5450000145360905,-2.3330210956393356,0.3066622465993736,-0.30010290252988525,2.1997809494324216,-4.319646849388133,-1.0101928446135167,0
